"id","client_id","product_id","product_type","issue_number","issue_month","issue_year","theme","selection_date","mail_date","in_home_date","newsstand_date","active_date","expiry_date","issue_closed","issue_closed_date","supplementary_copies","supplementary_cutoff_date","date_created","last_modified"
"40794","9999","90","Issues","459","SEP","2097","Sep-97","2097-08-01","2097-08-16","2097-08-23","2097-09-03","2097-08-01","2097-09-03","0","","0","","2020-12-03","2021-12-17"
"40795","9999","90","Issues","460","NOV","2097","Nov-97","2097-10-01","2097-10-16","2097-10-23","2097-11-03","2097-10-01","2097-11-03","0","","0","","2020-12-03","2021-12-17"
"40796","9999","90","Issues","461","JAN","2098","Jan-98","2097-12-01","2097-12-16","2097-12-23","2098-01-03","2097-12-01","2098-01-03","0","","0","","2020-12-03","2021-12-17"
"40797","9999","90","Issues","462","MAR","2098","Mar-98","2098-02-01","2098-02-16","2098-02-23","2098-03-03","2098-02-01","2098-03-03","0","","0","","2020-12-03","2021-12-17"
"40798","9999","90","Issues","463","MAY","2098","May-98","2098-04-01","2098-04-16","2098-04-23","2098-05-03","2098-04-01","2098-05-03","0","","0","","2020-12-03","2021-12-17"
"40799","9999","90","Issues","464","JUL","2098","Jul-98","2098-06-01","2098-06-16","2098-06-23","2098-07-03","2098-06-01","2098-07-03","0","","0","","2020-12-03","2021-12-17"
"40800","9999","90","Issues","465","SEP","2098","Sep-98","2098-08-01","2098-08-16","2098-08-23","2098-09-03","2098-08-01","2098-09-03","0","","0","","2020-12-03","2021-12-17"
"40801","9999","90","Issues","466","NOV","2098","Nov-98","2098-10-01","2098-10-16","2098-10-23","2098-11-03","2098-10-01","2098-11-03","0","","0","","2020-12-03","2021-12-17"
"40802","9999","90","Issues","467","JAN","2099","Jan-99","2098-12-01","2098-12-16","2098-12-23","2099-01-03","2098-12-01","2099-01-03","0","","0","","2020-12-03","2021-12-17"
"40803","9999","90","Issues","468","MAR","2099","Mar-99","2099-02-01","2099-02-16","2099-02-23","2099-03-03","2099-02-01","2099-03-03","0","","0","","2020-12-03","2021-12-17"
"40804","9999","90","Issues","469","MAY","2099","May-99","2099-04-01","2099-04-16","2099-04-23","2099-05-03","2099-04-01","2099-05-03","0","","0","","2020-12-03","2021-12-17"
"40805","9999","90","Issues","470","JUL","2099","Jul-99","2099-06-01","2099-06-16","2099-06-23","2099-07-03","2099-06-01","2099-07-03","0","","0","","2020-12-03","2021-12-17"
"40806","9999","90","Issues","471","SEP","2099","Sep-99","2099-08-01","2099-08-16","2099-08-23","2099-09-03","2099-08-01","2099-09-03","0","","0","","2020-12-03","2021-12-17"
"40807","9999","90","Issues","472","NOV","2099","Nov-99","2099-10-01","2099-10-16","2099-10-23","2099-11-03","2099-10-01","2099-11-03","0","","0","","2020-12-03","2021-12-17"
"40808","9999","90","Issues","473","JAN","2100","Jan-00","2099-12-01","2099-12-16","2099-12-23","2100-01-03","2099-12-01","2100-01-03","0","","0","","2020-12-03","2021-12-17"
"40809","9999","90","Issues","474","MAR","2100","Mar-00","2100-02-01","2100-02-16","2100-02-23","2100-03-03","2100-02-01","2100-03-03","0","","0","","2020-12-03","2021-12-17"
"40810","9999","90","Issues","475","MAY","2100","May-00","2100-04-01","2100-04-16","2100-04-23","2100-05-03","2100-04-01","2100-05-03","0","","0","","2020-12-03","2021-12-17"
"40811","9999","90","Issues","476","JUL","2100","Jul-00","2100-06-01","2100-06-16","2100-06-23","2100-07-03","2100-06-01","2100-07-03","0","","0","","2020-12-03","2021-12-17"
"40812","9999","90","Issues","477","SEP","2100","Sep-00","2100-08-01","2100-08-16","2100-08-23","2100-09-03","2100-08-01","2100-09-03","0","","0","","2020-12-03","2021-12-17"
"40813","9999","90","Issues","478","NOV","2100","Nov-00","2100-10-01","2100-10-16","2100-10-23","2100-11-03","2100-10-01","2100-11-03","0","","0","","2020-12-03","2021-12-17"
"40814","9999","90","Issues","479","JAN","2101","21-Jan","2100-12-01","2100-12-16","2100-12-23","2101-01-03","2100-12-01","2101-01-03","0","","0","","2020-12-03","2021-12-17"
"40815","9999","90","Issues","480","MAR","2101","21-Mar","2101-02-01","2101-02-16","2101-02-23","2101-03-03","2101-02-01","2101-03-03","0","","0","","2020-12-03","2021-12-17"
"40816","9999","90","Issues","481","MAY","2101","21-May","2101-04-01","2101-04-16","2101-04-23","2101-05-03","2101-04-01","2101-05-03","0","","0","","2020-12-03","2021-12-17"
"40817","9999","90","Issues","482","JUL","2101","21-Jul","2101-06-01","2101-06-16","2101-06-23","2101-07-03","2101-06-01","2101-07-03","0","","0","","2020-12-03","2021-12-17"
"40818","9999","90","Issues","483","SEP","2101","01-Sep","2101-08-01","2101-08-16","2101-08-23","2101-09-03","2101-08-01","2101-09-03","0","","0","","2020-12-03","2021-12-17"
"40819","9999","90","Issues","484","NOV","2101","01-Nov","2101-10-01","2101-10-16","2101-10-23","2101-11-03","2101-10-01","2101-11-03","0","","0","","2020-12-03","2021-12-17"
"40820","9999","90","Issues","485","JAN","2102","02-Jan","2101-12-01","2101-12-16","2101-12-23","2102-01-03","2101-12-01","2102-01-03","0","","0","","2020-12-03","2021-12-17"
"40821","9999","90","Issues","486","MAR","2102","02-Mar","2102-02-01","2102-02-16","2102-02-23","2102-03-03","2102-02-01","2102-03-03","0","","0","","2020-12-03","2021-12-17"
"40822","9999","90","Issues","487","MAY","2102","02-May","2102-04-01","2102-04-16","2102-04-23","2102-05-03","2102-04-01","2102-05-03","0","","0","","2020-12-03","2021-12-17"
"40823","9999","90","Issues","488","JUL","2102","02-Jul","2102-06-01","2102-06-16","2102-06-23","2102-07-03","2102-06-01","2102-07-03","0","","0","","2020-12-03","2021-12-17"
"40824","9999","90","Issues","489","SEP","2102","02-Sep","2102-08-01","2102-08-16","2102-08-23","2102-09-03","2102-08-01","2102-09-03","0","","0","","2020-12-03","2021-12-17"
"40825","9999","90","Issues","490","NOV","2102","02-Nov","2102-10-01","2102-10-16","2102-10-23","2102-11-03","2102-10-01","2102-11-03","0","","0","","2020-12-03","2021-12-17"
"40826","9999","90","Issues","491","JAN","2103","03-Jan","2102-12-01","2102-12-16","2102-12-23","2103-01-03","2102-12-01","2103-01-03","0","","0","","2020-12-03","2021-12-17"
"40827","9999","90","Issues","492","MAR","2103","03-Mar","2103-02-01","2103-02-16","2103-02-23","2103-03-03","2103-02-01","2103-03-03","0","","0","","2020-12-03","2021-12-17"
"40828","9999","90","Issues","493","MAY","2103","03-May","2103-04-01","2103-04-16","2103-04-23","2103-05-03","2103-04-01","2103-05-03","0","","0","","2020-12-03","2021-12-17"
"40829","9999","90","Issues","494","JUL","2103","03-Jul","2103-06-01","2103-06-16","2103-06-23","2103-07-03","2103-06-01","2103-07-03","0","","0","","2020-12-03","2021-12-17"
"40830","9999","90","Issues","495","SEP","2103","03-Sep","2103-08-01","2103-08-16","2103-08-23","2103-09-03","2103-08-01","2103-09-03","0","","0","","2020-12-03","2021-12-17"
"40831","9999","90","Issues","496","NOV","2103","03-Nov","2103-10-01","2103-10-16","2103-10-23","2103-11-03","2103-10-01","2103-11-03","0","","0","","2020-12-03","2021-12-17"
"40832","9999","90","Issues","497","JAN","2104","04-Jan","2103-12-01","2103-12-16","2103-12-23","2104-01-03","2103-12-01","2104-01-03","0","","0","","2020-12-03","2021-12-17"
"40833","9999","90","Issues","498","MAR","2104","04-Mar","2104-02-01","2104-02-16","2104-02-23","2104-03-03","2104-02-01","2104-03-03","0","","0","","2020-12-03","2021-12-17"
"40834","9999","90","Issues","499","MAY","2104","04-May","2104-04-01","2104-04-16","2104-04-23","2104-05-03","2104-04-01","2104-05-03","0","","0","","2020-12-03","2021-12-17"
"40835","9999","90","Issues","500","JUL","2104","04-Jul","2104-06-01","2104-06-16","2104-06-23","2104-07-03","2104-06-01","2104-07-03","0","","0","","2020-12-03","2021-12-17"
"40836","9999","90","Issues","501","SEP","2104","04-Sep","2104-08-01","2104-08-16","2104-08-23","2104-09-03","2104-08-01","2104-09-03","0","","0","","2020-12-03","2021-12-17"
"40837","9999","90","Issues","502","NOV","2104","04-Nov","2104-10-01","2104-10-16","2104-10-23","2104-11-03","2104-10-01","2104-11-03","0","","0","","2020-12-03","2021-12-17"
"40838","9999","90","Issues","503","JAN","2105","05-Jan","2104-12-01","2104-12-16","2104-12-23","2105-01-03","2104-12-01","2105-01-03","0","","0","","2020-12-03","2021-12-17"
"40839","9999","90","Issues","504","MAR","2105","05-Mar","2105-02-01","2105-02-16","2105-02-23","2105-03-03","2105-02-01","2105-03-03","0","","0","","2020-12-03","2021-12-17"
"40840","9999","90","Issues","505","MAY","2105","05-May","2105-04-01","2105-04-16","2105-04-23","2105-05-03","2105-04-01","2105-05-03","0","","0","","2020-12-03","2021-12-17"
"40841","9999","90","Issues","506","JUL","2105","05-Jul","2105-06-01","2105-06-16","2105-06-23","2105-07-03","2105-06-01","2105-07-03","0","","0","","2020-12-03","2021-12-17"
"40842","9999","90","Issues","507","SEP","2105","05-Sep","2105-08-01","2105-08-16","2105-08-23","2105-09-03","2105-08-01","2105-09-03","0","","0","","2020-12-03","2021-12-17"
"40843","9999","90","Issues","508","NOV","2105","05-Nov","2105-10-01","2105-10-16","2105-10-23","2105-11-03","2105-10-01","2105-11-03","0","","0","","2020-12-03","2021-12-17"
"40844","9999","90","Issues","509","JAN","2106","06-Jan","2105-12-01","2105-12-16","2105-12-23","2106-01-03","2105-12-01","2106-01-03","0","","0","","2020-12-03","2021-12-17"
"40845","9999","90","Issues","510","MAR","2106","06-Mar","2106-02-01","2106-02-16","2106-02-23","2106-03-03","2106-02-01","2106-03-03","0","","0","","2020-12-03","2021-12-17"
"40846","9999","90","Issues","511","MAY","2106","06-May","2106-04-01","2106-04-16","2106-04-23","2106-05-03","2106-04-01","2106-05-03","0","","0","","2020-12-03","2021-12-17"
"40847","9999","90","Issues","512","JUL","2106","06-Jul","2106-06-01","2106-06-16","2106-06-23","2106-07-03","2106-06-01","2106-07-03","0","","0","","2020-12-03","2021-12-17"
"40848","9999","90","Issues","513","SEP","2106","06-Sep","2106-08-01","2106-08-16","2106-08-23","2106-09-03","2106-08-01","2106-09-03","0","","0","","2020-12-03","2021-12-17"
"40849","9999","90","Issues","514","NOV","2106","06-Nov","2106-10-01","2106-10-16","2106-10-23","2106-11-03","2106-10-01","2106-11-03","0","","0","","2020-12-03","2021-12-17"
"40850","9999","90","Issues","515","JAN","2107","07-Jan","2106-12-01","2106-12-16","2106-12-23","2107-01-03","2106-12-01","2107-01-03","0","","0","","2020-12-03","2021-12-17"
"40851","9999","90","Issues","516","MAR","2107","07-Mar","2107-02-01","2107-02-16","2107-02-23","2107-03-03","2107-02-01","2107-03-03","0","","0","","2020-12-03","2021-12-17"
"40852","9999","90","Issues","517","MAY","2107","07-May","2107-04-01","2107-04-16","2107-04-23","2107-05-03","2107-04-01","2107-05-03","0","","0","","2020-12-03","2021-12-17"
"40853","9999","90","Issues","518","JUL","2107","07-Jul","2107-06-01","2107-06-16","2107-06-23","2107-07-03","2107-06-01","2107-07-03","0","","0","","2020-12-03","2021-12-17"
"40854","9999","90","Issues","519","SEP","2107","07-Sep","2107-08-01","2107-08-16","2107-08-23","2107-09-03","2107-08-01","2107-09-03","0","","0","","2020-12-03","2021-12-17"
"40855","9999","90","Issues","520","NOV","2107","07-Nov","2107-10-01","2107-10-16","2107-10-23","2107-11-03","2107-10-01","2107-11-03","0","","0","","2020-12-03","2021-12-17"
"40856","9999","90","Issues","521","JAN","2108","08-Jan","2107-12-01","2107-12-16","2107-12-23","2108-01-03","2107-12-01","2108-01-03","0","","0","","2020-12-03","2021-12-17"
"40857","9999","90","Issues","522","MAR","2108","08-Mar","2108-02-01","2108-02-16","2108-02-23","2108-03-03","2108-02-01","2108-03-03","0","","0","","2020-12-03","2021-12-17"
"40858","9999","90","Issues","523","MAY","2108","08-May","2108-04-01","2108-04-16","2108-04-23","2108-05-03","2108-04-01","2108-05-03","0","","0","","2020-12-03","2021-12-17"
"40859","9999","90","Issues","524","JUL","2108","08-Jul","2108-06-01","2108-06-16","2108-06-23","2108-07-03","2108-06-01","2108-07-03","0","","0","","2020-12-03","2021-12-17"
"40860","9999","90","Issues","525","SEP","2108","08-Sep","2108-08-01","2108-08-16","2108-08-23","2108-09-03","2108-08-01","2108-09-03","0","","0","","2020-12-03","2021-12-17"
"40861","9999","90","Issues","526","NOV","2108","08-Nov","2108-10-01","2108-10-16","2108-10-23","2108-11-03","2108-10-01","2108-11-03","0","","0","","2020-12-03","2021-12-17"
"40862","9999","90","Issues","527","JAN","2109","09-Jan","2108-12-01","2108-12-16","2108-12-23","2109-01-03","2108-12-01","2109-01-03","0","","0","","2020-12-03","2021-12-17"
"40863","9999","90","Issues","528","MAR","2109","09-Mar","2109-02-01","2109-02-16","2109-02-23","2109-03-03","2109-02-01","2109-03-03","0","","0","","2020-12-03","2021-12-17"
"40864","9999","90","Issues","529","MAY","2109","09-May","2109-04-01","2109-04-16","2109-04-23","2109-05-03","2109-04-01","2109-05-03","0","","0","","2020-12-03","2021-12-17"
"40865","9999","90","Issues","530","JUL","2109","09-Jul","2109-06-01","2109-06-16","2109-06-23","2109-07-03","2109-06-01","2109-07-03","0","","0","","2020-12-03","2021-12-17"
"40866","9999","90","Issues","531","SEP","2109","09-Sep","2109-08-01","2109-08-16","2109-08-23","2109-09-03","2109-08-01","2109-09-03","0","","0","","2020-12-03","2021-12-17"
"40867","9999","90","Issues","532","NOV","2109","09-Nov","2109-10-01","2109-10-16","2109-10-23","2109-11-03","2109-10-01","2109-11-03","0","","0","","2020-12-03","2021-12-17"
"40868","9999","90","Issues","533","JAN","2110","10-Jan","2109-12-01","2109-12-16","2109-12-23","2110-01-03","2109-12-01","2110-01-03","0","","0","","2020-12-03","2021-12-17"
"40869","9999","90","Issues","534","MAR","2110","10-Mar","2110-02-01","2110-02-16","2110-02-23","2110-03-03","2110-02-01","2110-03-03","0","","0","","2020-12-03","2021-12-17"
"40870","9999","90","Issues","535","MAY","2110","10-May","2110-04-01","2110-04-16","2110-04-23","2110-05-03","2110-04-01","2110-05-03","0","","0","","2020-12-03","2021-12-17"
"40871","9999","90","Issues","536","JUL","2110","10-Jul","2110-06-01","2110-06-16","2110-06-23","2110-07-03","2110-06-01","2110-07-03","0","","0","","2020-12-03","2021-12-17"
"40872","9999","90","Issues","537","SEP","2110","10-Sep","2110-08-01","2110-08-16","2110-08-23","2110-09-03","2110-08-01","2110-09-03","0","","0","","2020-12-03","2021-12-17"
"40873","9999","90","Issues","538","NOV","2110","10-Nov","2110-10-01","2110-10-16","2110-10-23","2110-11-03","2110-10-01","2110-11-03","0","","0","","2020-12-03","2021-12-17"
"40874","9999","90","Issues","539","JAN","2111","11-Jan","2110-12-01","2110-12-16","2110-12-23","2111-01-03","2110-12-01","2111-01-03","0","","0","","2020-12-03","2021-12-17"
"40875","9999","90","Issues","540","MAR","2111","11-Mar","2111-02-01","2111-02-16","2111-02-23","2111-03-03","2111-02-01","2111-03-03","0","","0","","2020-12-03","2021-12-17"
"40876","9999","90","Issues","541","MAY","2111","11-May","2111-04-01","2111-04-16","2111-04-23","2111-05-03","2111-04-01","2111-05-03","0","","0","","2020-12-03","2021-12-17"
"40877","9999","90","Issues","542","JUL","2111","11-Jul","2111-06-01","2111-06-16","2111-06-23","2111-07-03","2111-06-01","2111-07-03","0","","0","","2020-12-03","2021-12-17"
"40878","9999","90","Issues","543","SEP","2111","11-Sep","2111-08-01","2111-08-16","2111-08-23","2111-09-03","2111-08-01","2111-09-03","0","","0","","2020-12-03","2021-12-17"
"40879","9999","90","Issues","544","NOV","2111","11-Nov","2111-10-01","2111-10-16","2111-10-23","2111-11-03","2111-10-01","2111-11-03","0","","0","","2020-12-03","2021-12-17"
"40880","9999","90","Issues","545","JAN","2112","12-Jan","2111-12-01","2111-12-16","2111-12-23","2112-01-03","2111-12-01","2112-01-03","0","","0","","2020-12-03","2021-12-17"
"40881","9999","90","Issues","546","MAR","2112","12-Mar","2112-02-01","2112-02-16","2112-02-23","2112-03-03","2112-02-01","2112-03-03","0","","0","","2020-12-03","2021-12-17"
"40882","9999","90","Issues","547","MAY","2112","12-May","2112-04-01","2112-04-16","2112-04-23","2112-05-03","2112-04-01","2112-05-03","0","","0","","2020-12-03","2021-12-17"
"40883","9999","90","Issues","548","JUL","2112","12-Jul","2112-06-01","2112-06-16","2112-06-23","2112-07-03","2112-06-01","2112-07-03","0","","0","","2020-12-03","2021-12-17"
"40884","9999","90","Issues","549","SEP","2112","12-Sep","2112-08-01","2112-08-16","2112-08-23","2112-09-03","2112-08-01","2112-09-03","0","","0","","2020-12-03","2021-12-17"
"40885","9999","90","Issues","550","NOV","2112","12-Nov","2112-10-01","2112-10-16","2112-10-23","2112-11-03","2112-10-01","2112-11-03","0","","0","","2020-12-03","2021-12-17"
"40886","9999","90","Issues","551","JAN","2113","13-Jan","2112-12-01","2112-12-16","2112-12-23","2113-01-03","2112-12-01","2113-01-03","0","","0","","2020-12-03","2021-12-17"
"40887","9999","90","Issues","552","MAR","2113","13-Mar","2113-02-01","2113-02-16","2113-02-23","2113-03-03","2113-02-01","2113-03-03","0","","0","","2020-12-03","2021-12-17"
"40888","9999","90","Issues","553","MAY","2113","13-May","2113-04-01","2113-04-16","2113-04-23","2113-05-03","2113-04-01","2113-05-03","0","","0","","2020-12-03","2021-12-17"
"40889","9999","90","Issues","554","JUL","2113","13-Jul","2113-06-01","2113-06-16","2113-06-23","2113-07-03","2113-06-01","2113-07-03","0","","0","","2020-12-03","2021-12-17"
"40890","9999","90","Issues","555","SEP","2113","13-Sep","2113-08-01","2113-08-16","2113-08-23","2113-09-03","2113-08-01","2113-09-03","0","","0","","2020-12-03","2021-12-17"
"40891","9999","90","Issues","556","NOV","2113","13-Nov","2113-10-01","2113-10-16","2113-10-23","2113-11-03","2113-10-01","2113-11-03","0","","0","","2020-12-03","2021-12-17"
"40892","9999","90","Issues","557","JAN","2114","14-Jan","2113-12-01","2113-12-16","2113-12-23","2114-01-03","2113-12-01","2114-01-03","0","","0","","2020-12-03","2021-12-17"
"40893","9999","90","Issues","558","MAR","2114","14-Mar","2114-02-01","2114-02-16","2114-02-23","2114-03-03","2114-02-01","2114-03-03","0","","0","","2020-12-03","2021-12-17"
"40894","9999","90","Issues","559","MAY","2114","14-May","2114-04-01","2114-04-16","2114-04-23","2114-05-03","2114-04-01","2114-05-03","0","","0","","2020-12-03","2021-12-17"
"40895","9999","90","Issues","560","JUL","2114","14-Jul","2114-06-01","2114-06-16","2114-06-23","2114-07-03","2114-06-01","2114-07-03","0","","0","","2020-12-03","2021-12-17"
"40896","9999","90","Issues","561","SEP","2114","14-Sep","2114-08-01","2114-08-16","2114-08-23","2114-09-03","2114-08-01","2114-09-03","0","","0","","2020-12-03","2021-12-17"
"40897","9999","90","Issues","562","NOV","2114","14-Nov","2114-10-01","2114-10-16","2114-10-23","2114-11-03","2114-10-01","2114-11-03","0","","0","","2020-12-03","2021-12-17"
"40898","9999","90","Issues","563","JAN","2115","15-Jan","2114-12-01","2114-12-16","2114-12-23","2115-01-03","2114-12-01","2115-01-03","0","","0","","2020-12-03","2021-12-17"
"40899","9999","90","Issues","564","MAR","2115","15-Mar","2115-02-01","2115-02-16","2115-02-23","2115-03-03","2115-02-01","2115-03-03","0","","0","","2020-12-03","2021-12-17"
"40900","9999","90","Issues","565","MAY","2115","15-May","2115-04-01","2115-04-16","2115-04-23","2115-05-03","2115-04-01","2115-05-03","0","","0","","2020-12-03","2021-12-17"
"40901","9999","90","Issues","566","JUL","2115","15-Jul","2115-06-01","2115-06-16","2115-06-23","2115-07-03","2115-06-01","2115-07-03","0","","0","","2020-12-03","2021-12-17"
"40902","9999","90","Issues","567","SEP","2115","15-Sep","2115-08-01","2115-08-16","2115-08-23","2115-09-03","2115-08-01","2115-09-03","0","","0","","2020-12-03","2021-12-17"
"40903","9999","90","Issues","568","NOV","2115","15-Nov","2115-10-01","2115-10-16","2115-10-23","2115-11-03","2115-10-01","2115-11-03","0","","0","","2020-12-03","2021-12-17"
"40904","9999","90","Issues","569","JAN","2116","16-Jan","2115-12-01","2115-12-16","2115-12-23","2116-01-03","2115-12-01","2116-01-03","0","","0","","2020-12-03","2021-12-17"
"40905","9999","90","Issues","570","MAR","2116","16-Mar","2116-02-01","2116-02-16","2116-02-23","2116-03-03","2116-02-01","2116-03-03","0","","0","","2020-12-03","2021-12-17"
"40906","9999","90","Issues","571","MAY","2116","16-May","2116-04-01","2116-04-16","2116-04-23","2116-05-03","2116-04-01","2116-05-03","0","","0","","2020-12-03","2021-12-17"
"40907","9999","90","Issues","572","JUL","2116","16-Jul","2116-06-01","2116-06-16","2116-06-23","2116-07-03","2116-06-01","2116-07-03","0","","0","","2020-12-03","2021-12-17"
"40908","9999","90","Issues","573","SEP","2116","16-Sep","2116-08-01","2116-08-16","2116-08-23","2116-09-03","2116-08-01","2116-09-03","0","","0","","2020-12-03","2021-12-17"
"40909","9999","90","Issues","574","NOV","2116","16-Nov","2116-10-01","2116-10-16","2116-10-23","2116-11-03","2116-10-01","2116-11-03","0","","0","","2020-12-03","2021-12-17"
"40910","9999","90","Issues","575","JAN","2117","17-Jan","2116-12-01","2116-12-16","2116-12-23","2117-01-03","2116-12-01","2117-01-03","0","","0","","2020-12-03","2021-12-17"
"40911","9999","90","Issues","576","MAR","2117","17-Mar","2117-02-01","2117-02-16","2117-02-23","2117-03-03","2117-02-01","2117-03-03","0","","0","","2020-12-03","2021-12-17"
"40912","9999","90","Issues","577","MAY","2117","17-May","2117-04-01","2117-04-16","2117-04-23","2117-05-03","2117-04-01","2117-05-03","0","","0","","2020-12-03","2021-12-17"
"40913","9999","90","Issues","578","JUL","2117","17-Jul","2117-06-01","2117-06-16","2117-06-23","2117-07-03","2117-06-01","2117-07-03","0","","0","","2020-12-03","2021-12-17"
"40914","9999","90","Issues","579","SEP","2117","17-Sep","2117-08-01","2117-08-16","2117-08-23","2117-09-03","2117-08-01","2117-09-03","0","","0","","2020-12-03","2021-12-17"
"40915","9999","90","Issues","580","NOV","2117","17-Nov","2117-10-01","2117-10-16","2117-10-23","2117-11-03","2117-10-01","2117-11-03","0","","0","","2020-12-03","2021-12-17"
"40916","9999","90","Issues","581","JAN","2118","18-Jan","2117-12-01","2117-12-16","2117-12-23","2118-01-03","2117-12-01","2118-01-03","0","","0","","2020-12-03","2021-12-17"
"40917","9999","90","Issues","582","MAR","2118","18-Mar","2118-02-01","2118-02-16","2118-02-23","2118-03-03","2118-02-01","2118-03-03","0","","0","","2020-12-03","2021-12-17"
"40918","9999","90","Issues","583","MAY","2118","18-May","2118-04-01","2118-04-16","2118-04-23","2118-05-03","2118-04-01","2118-05-03","0","","0","","2020-12-03","2021-12-17"
"40919","9999","90","Issues","584","JUL","2118","18-Jul","2118-06-01","2118-06-16","2118-06-23","2118-07-03","2118-06-01","2118-07-03","0","","0","","2020-12-03","2021-12-17"
"40920","9999","90","Issues","585","SEP","2118","18-Sep","2118-08-01","2118-08-16","2118-08-23","2118-09-03","2118-08-01","2118-09-03","0","","0","","2020-12-03","2021-12-17"
"40921","9999","90","Issues","586","NOV","2118","18-Nov","2118-10-01","2118-10-16","2118-10-23","2118-11-03","2118-10-01","2118-11-03","0","","0","","2020-12-03","2021-12-17"
"40922","9999","90","Issues","587","JAN","2119","19-Jan","2118-12-01","2118-12-16","2118-12-23","2119-01-03","2118-12-01","2119-01-03","0","","0","","2020-12-03","2021-12-17"
"40923","9999","90","Issues","588","MAR","2119","19-Mar","2119-02-01","2119-02-16","2119-02-23","2119-03-03","2119-02-01","2119-03-03","0","","0","","2020-12-03","2021-12-17"
"40924","9999","90","Issues","589","MAY","2119","19-May","2119-04-01","2119-04-16","2119-04-23","2119-05-03","2119-04-01","2119-05-03","0","","0","","2020-12-03","2021-12-17"
"40925","9999","90","Issues","590","JUL","2119","19-Jul","2119-06-01","2119-06-16","2119-06-23","2119-07-03","2119-06-01","2119-07-03","0","","0","","2020-12-03","2021-12-17"
"40926","9999","90","Issues","591","SEP","2119","19-Sep","2119-08-01","2119-08-16","2119-08-23","2119-09-03","2119-08-01","2119-09-03","0","","0","","2020-12-03","2021-12-17"
"40927","9999","90","Issues","592","NOV","2119","19-Nov","2119-10-01","2119-10-16","2119-10-23","2119-11-03","2119-10-01","2119-11-03","0","","0","","2020-12-03","2021-12-17"
"40928","9999","90","Issues","593","JAN","2120","20-Jan","2119-12-01","2119-12-16","2119-12-23","2120-01-03","2119-12-01","2120-01-03","0","","0","","2020-12-03","2021-12-17"
"40929","9999","90","Issues","594","MAR","2120","20-Mar","2120-02-01","2120-02-16","2120-02-23","2120-03-03","2120-02-01","2120-03-03","0","","0","","2020-12-03","2021-12-17"
"40930","9999","90","Issues","595","MAY","2120","20-May","2120-04-01","2120-04-16","2120-04-23","2120-05-03","2120-04-01","2120-05-03","0","","0","","2020-12-03","2021-12-17"
"40931","9999","90","Issues","596","JUL","2120","20-Jul","2120-06-01","2120-06-16","2120-06-23","2120-07-03","2120-06-01","2120-07-03","0","","0","","2020-12-03","2021-12-17"
"40932","9999","90","Issues","597","SEP","2120","20-Sep","2120-08-01","2120-08-16","2120-08-23","2120-09-03","2120-08-01","2120-09-03","0","","0","","2020-12-03","2021-12-17"
"40933","9999","90","Issues","598","NOV","2120","20-Nov","2120-10-01","2120-10-16","2120-10-23","2120-11-03","2120-10-01","2120-11-03","0","","0","","2020-12-03","2021-12-17"
"40934","9999","90","Issues","599","JAN","2121","21-Jan","2120-12-01","2120-12-16","2120-12-23","2121-01-03","2120-12-01","2121-01-03","0","","0","","2020-12-03","2021-12-17"
"40935","9999","90","Issues","600","MAR","2121","21-Mar","2121-02-01","2121-02-16","2121-02-23","2121-03-03","2121-02-01","2121-03-03","0","","0","","2020-12-03","2021-12-17"
"40936","9999","90","Issues","601","MAY","2121","21-May","2121-04-01","2121-04-16","2121-04-23","2121-05-03","2121-04-01","2121-05-03","0","","0","","2020-12-03","2021-12-17"
"40937","9999","90","Issues","602","JUL","2121","21-Jul","2121-06-01","2121-06-16","2121-06-23","2121-07-03","2121-06-01","2121-07-03","0","","0","","2020-12-03","2021-12-17"
"40938","9999","90","Issues","603","SEP","2121","21-Sep","2121-08-01","2121-08-16","2121-08-23","2121-09-03","2121-08-01","2121-09-03","0","","0","","2020-12-03","2021-12-17"
"40939","9999","90","Issues","604","NOV","2121","21-Nov","2121-10-01","2121-10-16","2121-10-23","2121-11-03","2121-10-01","2121-11-03","0","","0","","2020-12-03","2021-12-17"
"40940","9999","90","Issues","605","JAN","2122","22-Jan","2121-12-01","2121-12-16","2121-12-23","2122-01-03","2121-12-01","2122-01-03","0","","0","","2020-12-03","2021-12-17"
"40941","9999","90","Issues","606","MAR","2122","22-Mar","2122-02-01","2122-02-16","2122-02-23","2122-03-03","2122-02-01","2122-03-03","0","","0","","2020-12-03","2021-12-17"
"40942","9999","90","Issues","607","MAY","2122","22-May","2122-04-01","2122-04-16","2122-04-23","2122-05-03","2122-04-01","2122-05-03","0","","0","","2020-12-03","2021-12-17"
"40943","9999","90","Issues","608","JUL","2122","22-Jul","2122-06-01","2122-06-16","2122-06-23","2122-07-03","2122-06-01","2122-07-03","0","","0","","2020-12-03","2021-12-17"
"40944","9999","90","Issues","609","SEP","2122","22-Sep","2122-08-01","2122-08-16","2122-08-23","2122-09-03","2122-08-01","2122-09-03","0","","0","","2020-12-03","2021-12-17"
"40945","9999","90","Issues","610","NOV","2122","22-Nov","2122-10-01","2122-10-16","2122-10-23","2122-11-03","2122-10-01","2122-11-03","0","","0","","2020-12-03","2021-12-17"
"40946","9999","90","Issues","611","JAN","2123","23-Jan","2122-12-01","2122-12-16","2122-12-23","2123-01-03","2122-12-01","2123-01-03","0","","0","","2020-12-03","2021-12-17"
